TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.ta4j.core.utils.BarSeriesUtilsTest.addBars[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,20,5,3,1,0.12,27,129,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.calculateShortOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,28,245,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnWholeSeries[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,50,15,4,1,0.02,45,277,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.calculateProfitWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,51,12,5,1,0.02,27,268,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.EMAIndicatorTest.firstValueShouldBeEqualsToFirstDataValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,22,9,4,1,0.01,33,185,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.EMAIndicatorTest.externalData[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,39,11,4,1,0.06,147,282,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.LowerShadowIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,26,7,4,1,0.29,28,183,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PreviousValueIndicatorTest.testToStringMethodWithNGreaterThen1,8,16,6,4,1,0.07,22,153,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DateTimeIndicatorTest.test[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,15,6,3,1,0.45,18,134,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.EMAIndicatorTest.usingBarCount10UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,9,4,1,0.01,35,185,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateWithNoBarsShouldReturn1[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,17,7,3,1,0.03,25,130,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOfBigInteger[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,8,2,1,1,0.02,13,69,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateWithNoPositionsShouldReturn1[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,11,6,3,1,0.04,25,107,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.maximumBarCountOnConstrainedSeriesShouldNotThrowExceptionTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.20,29,154,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.SMAIndicatorTest.externalData[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,36,10,4,1,0.07,146,242,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ChopIndicatorTest.testChoppy[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,48,16,4,1,0.23,15,305,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.hashCode2[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,4,2,2,1,0.00,14,27,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DoubleEMAIndicatorTest.doubleEMAUsingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,10,4,1,0.25,31,222,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.subSeriesOfMaxBarCountSeriesTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,34,6,2,1,0.16,38,208,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateWithASimplePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,49,12,5,1,0.01,27,270,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PlusDMIndicatorTest.zeroDirectionalMovement[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,7,4,1,0.33,22,169,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateOnlyWithGainPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,47,12,5,1,0.03,27,229,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighestValueIndicatorTest.naNValuesInIntervall[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,28,11,4,1,0.36,27,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.testNoDrawDownForTradingRecord[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,54,13,5,1,0.01,29,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.shouldClosePositionOnSameIndex,4,29,9,3,1,0.12,25,78,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateOnlyWithLossPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,48,12,5,1,0.02,29,233,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.PeriodicalGrowthRateIndicatorTest.testGetTotalReturn[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,33,8,5,1,0.06,25,249,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WMAIndicatorTest.wmaUsingBarCount9UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.26,33,205,1,0,0,0,0,0.00,0.00
ta4jexamples.walkforward.WalkForwardTest.test,0,11,6,3,3,0.12,3,156,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.KAMAIndicatorTest.kama[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,29,9,4,1,0.09,62,199,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.GainIndicatorTest.gainUsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,26,8,4,1,0.29,34,191,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.DifferencePercentageIndicatorTest.getValueWithoutThreshold[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,8,4,1,0.27,31,199,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.calculateWithOneLongPosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,40,8,4,1,0.03,25,200,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addNullBarShouldThrowExceptionTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,5,2,1,0.21,24,144,0,0,0,0,0,0.00,0.00
org.ta4j.core.rules.TrailingStopLossRuleTest.isSatisfiedForBuy[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,54,16,6,1,0.09,37,314,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,16,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.calculateWithOnePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,8,4,1,0.04,26,177,1,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.DurationBarAggregatorTest.upscaledTo5DayBars[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,19,4,3,1,0.61,57,99,1,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.DurationBarAggregatorTest.upscaledTo10DayBarsNotOnlyFinalBars[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,19,5,3,1,0.63,34,96,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.20,29,130,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.ROCVIndicatorTest.test[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,29,7,4,1,0.27,40,196,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,29,12,5,1,0.13,29,174,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.recursiveCachedIndicatorOnMovingBarSeriesShouldNotCauseStackOverflow[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,9,4,1,0.08,38,219,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.calculateWithNumberOfBars[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,49,13,4,1,0.02,27,235,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateWithBuyAndHold[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,47,11,5,1,0.01,27,238,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,14,7,3,1,0.03,25,119,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.onlyNaNValues[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,26,10,4,1,0.27,24,214,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.calculateOnlyWithLossPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,45,12,5,1,0.02,27,242,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOfZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,9,2,1,1,0.00,12,70,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnWholeSeriesWithAmount[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,51,15,4,1,0.03,47,280,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.HMAIndicatorTest.hmaUsingBarCount9UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,33,11,4,1,0.27,32,205,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.VolumeIndicatorTest.indicatorShouldRetrieveBarVolume[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,21,7,4,1,0.32,21,164,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateOnlyWithGainPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,28,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.CovarianceIndicatorTest.firstValueShouldBeZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,35,12,5,1,0.27,39,246,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.leaveLastBarUncached[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,27,8,4,1,0.30,36,183,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.MeanDeviationIndicatorTest.firstValueShouldBeZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,9,5,1,0.26,22,210,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addTradeTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,39,7,2,1,0.12,35,231,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.RSIIndicatorTest.hundredIfNoLoss[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,33,12,4,1,0.00,32,249,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.whenNewShouldCreateSellOrderWhenEnteringUncovered,4,31,9,3,1,0.12,24,86,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.keltner.KeltnerChannelUpperIndicatorTest.keltnerChannelUpperIndicatorTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,36,13,5,1,0.22,69,246,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateWithNoBarsShouldReturn1[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,14,7,3,1,0.03,25,120,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.JustOnceRuleTest.isSatisfied,1,3,3,2,1,0.09,9,18,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.BollingerBandsUpperIndicatorTest.bollingerBandsUpperUsingSMAAndStandardDeviation[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],8,35,12,6,1,0.27,52,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getBarWithNegativeIndexShouldThrowExceptionTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,5,2,1,0.18,24,158,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.DojiIndicatorTest.getValueAtIndex0[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,9,5,1,0.34,34,179,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.whenOpenedShouldCreateSellOrderWhenExiting,4,31,9,3,1,0.12,25,86,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearTransactionCostModelTest.calculateOpenSellPosition,3,19,5,3,1,0.23,11,68,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testCostModelEntryInconsistent,4,29,9,3,1,0.10,21,90,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runWithOpenEntrySellLeft[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,51,15,4,1,0.03,40,264,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.StandardErrorIndicatorTest.usingBarCount5UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,32,11,5,1,0.26,35,209,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.OnBalanceVolumeIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,27,8,4,1,0.09,30,186,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOfBigDouble[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,8,2,1,1,0.02,13,69,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.addBars[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,19,5,3,1,0.12,27,130,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WMAIndicatorTest.wmaWithBarCountGreaterThanSeriesSize[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.02,29,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testFailNaNtoLong[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,1,1,1,1,0.00,6,1,0,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.subSeriesCreationTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,22,5,2,1,0.20,37,148,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.BearishEngulfingIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,8,4,1,0.28,26,174,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.TRIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,28,7,4,1,0.28,26,185,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.TrailingStopLossRuleTest.isSatisfiedForBuyForBarCount[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,54,16,6,1,0.08,32,335,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.calculateWithOnePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,10,5,3,1,0.04,26,94,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.calculateWithTwoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,34,11,4,1,0.03,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.calculateOnlyWithProfitPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,27,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,28,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.calculateProfitWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,47,10,4,1,0.02,27,251,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PreviousValueIndicatorTest.shouldBeNthPreviousValueFromIndicator,8,32,12,4,1,0.20,31,266,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PlusDMIndicatorTest.positiveDirectionalMovement[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,7,4,1,0.35,22,154,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testDecimalNumPrecision[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,4,1,1,1,0.83,22,21,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateWithMixedPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,64,19,5,1,0.02,27,316,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ZLEMAIndicatorTest.ZLEMAFirstValueShouldBeEqualsToFirstDataValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,10,4,1,0.10,22,198,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testStringNumPass[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,4,2,1,1,0.14,11,10,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.BooleanRuleTest.isSatisfied,1,3,3,2,1,0.20,13,11,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CMOIndicatorTest.dpo[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,31,10,4,1,0.26,32,201,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellWith20PercentGain[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,51,10,4,1,0.03,28,261,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateOnlyWithGainPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,50,12,5,1,0.02,27,269,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.ZeroCostModelTest.testEquality,2,1,1,1,1,1.00,9,9,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CCIIndicatorTest.getValueWhenBarCountIs20[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,33,10,5,1,0.26,31,209,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testMultiplicationSymmetrically[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,4,2,1,1,0.00,18,20,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runWithOpenEntrySellLeft[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,53,15,4,1,0.03,40,289,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnWholeSeriesWithAmount[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,49,15,4,1,0.03,47,255,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DistanceFromMAIndicatorTest.DistanceFromIllegalMovingAverage[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,11,4,3,1,0.00,20,105,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.calculateWithOnePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,40,9,4,1,0.02,31,200,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.testNoDrawDownForPosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,50,11,5,1,0.01,28,266,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.withOnePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,56,12,6,1,0.02,28,255,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellWithOver100PercentLoss[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,10,4,1,0.03,28,288,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.lowestValueIndicatorUsingBarCount5UsingClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,24,8,4,1,0.30,33,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfWinningPositionsCriterionTest.calculateWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,13,6,3,1,0.03,24,119,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.calculateWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,49,12,4,1,0.02,27,251,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.calculateShortOnlyWithProfitPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,28,245,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.StopLossRuleTest.isSatisfiedWorksForBuy[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,51,16,6,1,0.07,33,286,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.calculateWithTwoLongPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.02,26,258,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateWithOnePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,39,10,5,1,0.02,27,211,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LosingPositionsRatioCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,15,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsWithNoPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,14,6,3,1,0.06,26,121,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.whenNewShouldNotExit,4,28,9,3,1,0.13,23,77,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsWithSellAndBuyTrades[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,49,13,4,1,0.03,34,258,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOddExponent[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,5,2,1,1,0.00,13,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfPositionsCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.BullishEngulfingIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,8,4,1,0.28,26,181,1,0,0,0,0,0.00,0.00
org.ta4j.core.TradeTest.testReturnBarSeriesCloseOnNaN,3,22,7,3,1,0.11,21,123,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.convertBarSeriesTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,59,10,3,1,0.27,29,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getNameTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,5,2,1,0.21,27,144,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsWithGaps[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,50,13,4,1,0.03,38,261,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,17,17,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowWithSellAndBuyTrades[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,50,11,4,1,0.03,32,260,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.BollingerBandsUpperIndicatorTest.bollingerBandsUpperUsingSMAAndStandardDeviation[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],8,40,12,6,1,0.17,52,297,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.MaximumDrawdownCriterionTest.calculateWithGainsAndLosses[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,57,12,5,1,0.02,27,306,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AbstractAnalysisCriterionTest.toStringMethod[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,1,1,1,1,1.00,21,36,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossPercentageCriterionTest.calculateWithLosingLongPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.02,27,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfWinningPositionsCriterionTest.calculateWithTwoShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.03,26,217,1,0,0,0,0,0.00,0.00
ta4jexamples.QuickstartTest.test,0,3,2,2,1,0.32,3,69,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ParabolicSarIndicatorTest.startWithDownAndUpTrendTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,35,12,4,1,0.06,36,282,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.whenOpenedShouldCreateBuyOrderWhenExitingUncovered,4,30,9,3,1,0.11,25,85,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateWithBuyAndHold[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,11,5,1,0.01,27,241,1,0,0,0,0,0.00,0.00
